,run,client,samples,r2
216,4,c1_c3,1100,-1.1278915280770523
217,4,c1_c3,1489,-1.3678048401571976
218,4,c1_c3,2030,-1.186040592434137
219,4,c1_c3,2782,-1.1965801082785257
220,4,c1_c3,3827,-1.3087761978792827
221,4,c1_c3,5279,-1.3440668013278763
222,4,c1_c3,7296,-1.3273014117356854
223,4,c1_c3,10100,-1.3273014117356854
224,4,c2_c3,1000,0.7214769560787999
225,4,c2_c3,1100,0.7179740602310926
226,4,c2_c3,1138,0.7143708935413585
227,4,c2_c3,1193,0.7173183940342123
228,4,c2_c3,1268,0.7115456776275724
229,4,c2_c3,1372,0.7137618239361824
230,4,c2_c3,1517,0.7101998427600711
231,4,c2_c3,1719,0.7144782107277727
232,4,c2_c3,2000,0.7236341826572844
233,4,c2_c3,2389,0.7136375951665577
234,4,c2_c3,2930,0.7234692923942625
235,4,c2_c3,3682,0.7155394856898312
236,4,c2_c3,4727,0.7083975496635762
237,4,c2_c3,6179,0.7014738572108851
238,4,c2_c3,8196,0.6882209086991466
239,4,c2_c3,11000,0.6882209086991466
240,5,c1_c2,100,0.09902453102825415
241,5,c1_c2,131,0.0972137458259612
242,5,c1_c2,140,0.08533300180424308
243,5,c1_c2,151,0.13130000649431872
244,5,c1_c2,166,-0.16755831082930817
245,5,c1_c2,184,-0.11923277246168396
246,5,c1_c2,208,-0.011918625582916453
247,5,c1_c2,238,-0.028060375067592513
248,5,c1_c2,277,-0.15984874714286246
249,5,c1_c2,327,-0.13929079698186597
250,5,c1_c2,391,-0.2798406596652798
251,5,c1_c2,472,-0.282937253399852
252,5,c1_c2,577,-0.32130193089959946
253,5,c1_c2,710,-0.3681675636378381
254,5,c1_c2,881,-0.40105153748938016
255,5,c1_c2,1100,-0.40105153748938016
256,5,c1_c3,100,0.09902453102825415
257,5,c1_c3,200,0.07725693217637353
258,5,c1_c3,238,-0.277995445069521
259,5,c1_c3,293,-0.36645495188479504
260,5,c1_c3,368,-0.5113356118399761
261,5,c1_c3,472,-0.6155143229991233
262,5,c1_c3,617,-0.7832111263202137
263,5,c1_c3,819,-0.8319427806185467
264,5,c1_c3,1100,-0.8592398903932765
265,5,c1_c3,1489,-0.9552469511406787
266,5,c1_c3,2030,-0.9705836132363899
267,5,c1_c3,2782,-1.249343347335218
268,5,c1_c3,3827,-1.3398259352695727
269,5,c1_c3,5279,-1.3810907299575832
270,5,c1_c3,7296,-1.2755979615029984
271,5,c1_c3,10100,-1.2755979615029984
272,5,c2_c3,1000,0.6441775073403133
273,5,c2_c3,1100,0.6523285373729271
274,5,c2_c3,1138,0.6447992834391698
275,5,c2_c3,1193,0.6375262928993428
276,5,c2_c3,1268,0.6448611043805936
277,5,c2_c3,1372,0.6541736777707623
278,5,c2_c3,1517,0.6570440715461089
279,5,c2_c3,1719,0.6566506014692381
280,5,c2_c3,2000,0.6540691597248449
281,5,c2_c3,2389,0.6476268084774167
282,5,c2_c3,2930,0.6474253898132857
283,5,c2_c3,3682,0.637835987659703
284,5,c2_c3,4727,0.6236422442993745
285,5,c2_c3,6179,0.6203054011815807
286,5,c2_c3,8196,0.6200898928704459
287,5,c2_c3,11000,0.6200898928704459
288,6,c1_c2,100,0.12399661874766155
289,6,c1_c2,131,0.01916656808670747
290,6,c1_c2,140,-0.007495463097921595
291,6,c1_c2,151,0.006473093057743018
292,6,c1_c2,166,-0.011323190450250209
293,6,c1_c2,184,-0.08576643270745699
294,6,c1_c2,208,-0.21312488087539694
295,6,c1_c2,238,-0.22408932643065405
296,6,c1_c2,277,-0.2325226910437086
297,6,c1_c2,327,-0.16006592634554617
298,6,c1_c2,391,-0.21117518059480878
299,6,c1_c2,472,-0.27222415107469966
300,6,c1_c2,577,-0.29131915058303814
301,6,c1_c2,710,-0.3309698290556331
302,6,c1_c2,881,-0.40283889565198616
303,6,c1_c2,1100,-0.40283889565198616
304,6,c1_c3,100,0.12399661874766155
305,6,c1_c3,200,-0.050582800610119216
306,6,c1_c3,238,-0.22650111990347388
307,6,c1_c3,293,-0.4115381374147511
308,6,c1_c3,368,-0.5381016697725258
309,6,c1_c3,472,-0.7417849771057792
310,6,c1_c3,617,-0.7534364146837982
311,6,c1_c3,819,-0.7230397488952574
312,6,c1_c3,1100,-0.8462473561391852
313,6,c1_c3,1489,-0.9232336738187927
314,6,c1_c3,2030,-1.1269351611140235
315,6,c1_c3,2782,-1.1833180957877802
316,6,c1_c3,3827,-1.098478329467477
317,6,c1_c3,5279,-1.0524557123703953
318,6,c1_c3,7296,-1.0620588350662095
319,6,c1_c3,10100,-1.0620588350662095
320,6,c2_c3,1000,0.7466332286111358
321,6,c2_c3,1100,0.7459938163006062
322,6,c2_c3,1138,0.7425872089355061
323,6,c2_c3,1193,0.7436372853276114
324,6,c2_c3,1268,0.7382135764885966
325,6,c2_c3,1372,0.7378713395071202
326,6,c2_c3,1517,0.7437332031450612
